"id","number_of_rooms","max_occupancy","pricing_per_person_activated","max_adults","events_allowed","pets_allowed","smoking_allowed","children_allowed"
"1597",1,15,True,15,False,False,False,False
"7328",1,6,True,6,False,False,False,False
"454",1,2,True,2,False,False,False,False
"50980",1,2,True,2,False,False,False,False
"12434",1,6,False,6,False,False,False,False
"8892",1,4,False,4,False,False,False,False
"1206",1,2,False,2,False,False,False,False
"6594",1,1,False,1,False,False,False,False
"61462",1,2,False,2,False,False,False,False
"22882",1,4,False,4,False,False,False,False
"76530",1,4,False,4,False,False,False,False
"1909",7,3,False,3,False,False,False,False
"702",1,5,True,5,False,False,False,False
"87731",1,4,False,4,False,False,False,False
"76425",1,2,False,2,False,False,False,False
"21849",1,2,False,2,False,False,False,False
"38915",1,3,False,3,False,False,False,False
"1189",1,6,True,6,False,False,False,False
"27682",1,2,False,2,False,False,False,False
"33227",12,2,False,2,False,False,False,False
"7895",1,4,False,4,False,False,False,False
"43540",1,2,False,2,False,False,False,False
"1083",1,6,False,6,False,False,False,False
"1398",3,1,False,1,False,False,False,False
"1066",2,2,False,1,False,False,False,False
"81899",1,2,False,2,False,False,False,False
"88527",1,4,False,4,False,False,False,False
"5336",1,7,False,7,False,False,False,False
"1016",1,3,False,1,False,False,False,False
"1017",1,3,False,1,False,False,False,False
"1018",2,2,False,1,False,False,False,False
"1019",1,2,False,1,False,False,False,False
"1020",3,2,False,1,False,False,False,False
"1021",1,3,False,3,False,False,False,False
"1022",1,2,False,1,False,False,False,False
"1023",1,1,False,1,False,False,False,False
"33856",1,1,False,1,False,False,False,False
"13783",1,4,False,4,False,False,False,False
"7338",1,2,False,2,False,False,False,False
"16875",1,2,False,2,False,False,False,False
"9118",6,1,False,1,False,False,False,False
"21740",1,4,False,4,False,False,False,False
"1731",2,2,False,2,False,False,False,False
"879",1,2,True,2,False,False,False,False
"1172",1,3,True,3,False,False,False,False
"1024",1,6,False,6,False,False,False,False
"1025",1,6,False,6,False,False,False,False
"1081",1,2,False,2,False,False,False,False
"1026",1,6,False,6,False,False,False,False
"1027",1,6,False,6,False,False,False,False
"1029",1,6,False,6,False,False,False,False
"1030",1,6,False,6,False,False,False,False
"1031",1,6,False,6,False,False,False,False
"1032",1,6,False,6,False,False,False,False
"1033",1,6,False,6,False,False,False,False
"1034",1,3,True,3,False,False,False,False
"1035",1,3,False,3,False,False,False,False
"1067",1,2,False,1,False,False,False,False
"36187",1,4,False,4,False,False,False,False
"9119",1,1,False,1,False,False,False,False
"132",3,3,True,2,False,False,False,False
"69530",1,1,False,1,False,False,False,False
"1037",1,2,True,2,False,False,False,False
"877",1,4,True,4,False,False,False,False
"1171",1,4,True,4,False,False,False,False
"19233",1,5,False,5,False,False,False,False
"36188",1,6,False,6,False,False,False,False
"1045",28,2,False,2,False,False,False,False
"1046",4,2,False,2,False,False,False,False
"1047",9,3,False,3,False,False,False,False
"1048",9,3,False,3,False,False,False,False
"1049",4,4,False,4,False,False,False,False
"15367",1,2,False,2,False,False,False,False
"1082",1,2,False,2,False,False,False,False
"26976",1,2,False,2,False,False,False,False
"55854",1,10,False,10,False,False,False,False
"1060",1,5,False,2,False,False,False,False
"1061",1,5,False,1,False,False,False,False
"1063",1,3,False,1,False,False,False,False
"1064",1,1,False,1,False,False,False,False
"1065",1,2,False,1,False,False,False,False
"1694",1,2,False,1,False,False,False,False
"1068",1,3,False,1,False,False,False,False
"1069",2,4,False,4,False,False,False,False
"55838",1,10,False,10,False,False,False,False
"1956",1,2,False,2,False,False,False,False
"1966",1,5,True,5,False,False,False,False
"1071",2,3,False,3,False,False,False,False
"7340",1,8,False,4,False,False,False,False
"10690",1,2,False,2,False,False,False,False
"14210",1,250,False,250,False,False,False,False
"53376",1,1,False,1,False,False,False,False
"19160",1,1,False,1,False,False,False,False
"1070",2,2,False,2,False,False,False,False
"7341",1,4,False,2,False,False,False,False
"1074",1,9,False,8,False,False,False,False
"43244",1,2,False,2,False,False,False,False
"36843",1,3,False,2,False,False,False,False
"39026",1,3,True,3,False,False,False,False
"1080",1,2,False,2,False,False,False,False
"1089",1,5,True,5,False,False,False,False
"9906",1,3,True,3,False,False,False,False
"47453",1,2,False,1,False,False,False,False
"50981",1,2,True,2,False,False,False,False
"16364",1,2,False,2,False,False,False,False
"14211",1,5,False,5,False,False,False,False
"7039",1,2,True,2,False,False,False,False
"22932",1,2,False,2,False,False,False,False
"1106",1,4,False,4,False,False,False,False
"1107",1,4,False,4,False,False,False,False
"1108",1,4,False,4,False,False,False,False
"1109",1,2,False,2,False,False,False,False
"4654",1,2,True,2,False,False,False,False
"14968",1,8,False,6,False,False,False,False
"64940",1,1,False,1,False,False,False,False
"1075",1,5,False,4,False,False,False,False
"1073",1,9,False,9,False,False,False,False
"1523",1,3,True,3,False,False,False,False
"44738",1,4,True,4,False,False,False,False
"14969",1,3,False,2,False,False,False,False
"17621",4,3,False,3,False,False,False,False
"21853",1,4,False,4,False,False,False,False
"39065",1,2,True,2,False,False,False,False
"1110",1,3,True,3,False,False,False,False
"38956",1,2,False,2,False,False,False,False
"1119",5,3,True,3,False,False,False,False
"1120",1,4,False,4,False,False,False,False
"1121",1,2,False,2,False,False,False,False
"1122",1,2,False,2,False,False,False,False
"1123",1,8,False,8,False,False,False,False
"1695",1,8,True,1,False,False,False,False
"5351",1,2,False,2,False,False,False,False
"1279",1,2,False,2,False,False,False,False
"26602",1,12,False,8,False,False,False,False
"1498",1,7,True,7,False,False,False,False
"24201",1,4,False,4,False,False,False,False
"7343",1,2,False,2,False,False,False,False
"16224",1,2,False,2,False,False,False,False
"57922",4,2,True,2,False,False,False,False
"13784",1,2,False,2,False,False,False,False
"12952",1,2,False,2,False,False,False,False
"76",3,3,False,3,False,False,False,False
"66525",1,3,False,2,False,False,False,False
"5361",1,2,False,2,False,False,False,False
"26548",1,5,True,5,False,False,False,False
"33228",7,2,False,2,False,False,False,False
"5359",1,2,False,2,False,False,False,False
"26139",1,2,False,2,False,False,False,False
"1173",1,3,True,3,False,False,False,False
"1174",1,4,True,4,False,False,False,False
"1150",1,5,True,4,False,False,False,False
"10538",1,2,False,2,False,False,False,False
"17160",1,4,True,3,False,False,False,False
"1526",1,5,True,5,False,False,False,False
"17622",4,4,False,4,False,False,False,False
"18679",1,2,False,2,False,False,False,False
"34612",1,3,True,2,False,False,False,False
"1116",1,2,False,2,False,False,False,False
"57349",1,12,False,12,False,False,False,False
"50983",1,3,True,3,False,False,False,False
"643",1,2,False,2,False,False,False,False
"8179",1,2,False,2,False,False,False,False
"1185",1,6,True,6,False,False,False,False
"1186",1,6,True,6,False,False,False,False
"30760",1,6,False,6,False,False,False,False
"8680",1,2,False,2,False,False,False,False
"1113",1,2,False,2,False,False,False,False
"1188",1,6,True,6,False,False,False,False
"46810",1,6,False,6,False,False,False,False
"642",2,2,False,2,False,False,False,False
"7638",1,46,False,46,False,False,False,False
"14059",1,4,False,2,False,False,False,False
"40842",2,1,False,1,False,False,False,False
"23918",1,6,False,6,False,False,False,False
"39634",1,2,True,2,False,False,False,False
"10724",1,2,False,2,False,False,False,False
"9229",1,6,True,6,False,False,False,False
"23841",1,2,False,2,False,False,False,False
"42649",1,2,False,2,False,False,False,False
"5349",1,4,False,4,False,False,False,False
"27683",1,2,False,2,False,False,False,False
"8685",1,12,True,12,False,False,False,False
"80536",1,3,False,3,False,False,False,False
"1117",1,3,True,3,False,False,False,False
"22933",1,2,False,2,False,False,False,False
"1197",1,2,False,2,False,False,False,False
"1207",1,4,True,3,False,False,False,False
"1208",1,6,True,6,False,False,False,False
"1209",1,4,True,3,False,False,False,False
"1210",1,4,True,4,False,False,False,False
"1211",1,8,False,8,False,False,False,False
"1212",1,4,True,4,False,False,False,False
"1213",1,2,False,2,False,False,False,False
"1214",1,2,False,2,False,False,False,False
"1215",1,3,True,3,False,False,False,False
"4937",4,3,False,3,False,False,False,False
"8181",1,4,True,4,False,False,False,False
"5354",1,2,False,2,False,False,False,False
"14060",1,2,False,2,False,False,False,False
"15397",1,14,False,14,False,False,False,False
"16332",28,4,False,4,False,False,False,False
"1235",2,3,True,3,False,False,False,False
"80953",1,1,False,1,False,False,False,False
"18697",1,10,False,10,False,False,False,False
"1307",1,5,False,5,False,False,False,False
"88528",1,4,False,4,False,False,False,False
"7043",1,3,True,3,False,False,False,False
"5355",1,4,False,2,False,False,False,False
"1224",1,3,True,3,False,False,False,False
"34879",1,3,True,3,False,False,False,False
"1225",1,2,True,2,False,False,False,False
"22937",1,2,False,2,False,False,False,False
"1228",1,2,False,2,False,False,False,False
"20991",1,2,False,2,False,False,False,False
"35700",1,2,False,2,False,False,False,False
"1237",1,2,False,2,False,False,False,False
"1230",1,2,False,2,False,False,False,False
"32616",1,2,False,2,False,False,False,False
"30761",2,2,False,2,False,False,False,False
"30195",1,2,True,2,False,False,False,False
"1261",1,2,False,2,False,False,False,False
"1262",1,2,False,2,False,False,False,False
"1263",1,2,False,1,False,False,False,False
"1264",1,5,False,5,False,False,False,False
"1265",1,11,False,11,False,False,False,False
"1266",1,7,False,7,False,False,False,False
"1268",1,4,True,4,False,False,False,False
"89422",1,4,False,3,False,False,False,False
"1269",1,4,True,4,False,False,False,False
"1270",1,4,True,4,False,False,False,False
"23001",1,5,False,5,False,False,False,False
"10516",1,2,True,2,False,False,False,False
"4939",3,3,False,3,False,False,False,False
"1114",1,4,False,4,False,False,False,False
"1308",1,3,False,3,False,False,False,False
"64594",1,4,False,4,False,False,False,False
"46107",1,2,False,2,False,False,False,False
"1397",1,2,False,1,False,False,False,False
"13187",1,2,False,2,False,False,False,False
"31102",1,5,True,2,False,False,False,False
"1315",1,6,False,6,False,False,False,False
"1260",1,4,True,4,False,False,False,False
"1231",1,2,False,2,False,False,False,False
"9004",1,4,False,4,False,False,False,False
"15076",1,4,False,4,False,False,False,False
"53701",1,5,False,4,False,False,False,False
"5356",1,4,False,2,False,False,False,False
"7044",1,7,False,1,False,False,False,False
"1320",1,3,True,2,False,False,False,False
"6069",15,15,False,15,False,False,False,False
"813",1,2,False,2,False,False,False,False
"1317",1,3,True,2,False,False,False,False
"1318",1,4,True,4,False,False,False,False
"1319",1,8,False,8,False,False,False,False
"25515",2,2,False,2,False,False,False,False
"1324",1,2,False,2,False,False,False,False
"1326",1,2,False,2,False,False,False,False
"1327",1,2,False,2,False,False,False,False
"74227",1,2,False,2,False,False,False,False
"43246",1,2,False,2,False,False,False,False
"1331",1,2,True,2,False,False,False,False
"15500",1,2,True,2,False,False,False,False
"573",1,3,True,2,False,False,False,False
"32567",20,6,True,6,False,False,False,False
"41573",1,4,True,4,False,False,False,False
"17662",1,2,True,2,False,False,False,False
"74231",1,4,False,4,False,False,False,False
"9965",1,4,False,4,False,False,False,False
"63047",1,4,False,4,False,False,False,False
"5357",1,4,False,2,False,False,False,False
"1332",1,2,True,2,False,False,False,False
"1333",1,2,True,2,False,False,False,False
"1334",1,4,True,4,False,False,False,False
"24333",1,2,False,2,False,False,False,False
"10488",1,5,True,5,False,False,False,False
"59818",1,5,False,4,False,False,False,False
"5358",1,4,False,2,False,False,False,False
"1366",6,2,True,2,False,False,False,False
"1367",1,4,True,4,False,False,False,False
"1370",1,1,False,1,False,False,False,False
"1371",1,4,True,4,False,False,False,False
"1372",2,4,True,4,False,False,False,False
"1373",1,2,False,2,False,False,False,False
"1414",1,4,False,1,False,False,False,False
"1381",1,2,False,1,False,False,False,False
"1362",1,2,False,2,False,False,False,False
"69536",1,1,False,1,False,False,False,False
"15075",1,4,False,4,False,False,False,False
"14931",2,2,False,2,False,False,False,False
"32409",1,10,False,10,False,False,False,False
"1382",1,2,False,1,False,False,False,False
"6622",1,2,False,2,False,False,False,False
"15506",1,2,True,2,False,False,False,False
"9896",1,4,True,4,False,False,False,False
"1392",1,2,True,1,False,False,False,False
"1393",1,3,True,1,False,False,False,False
"1394",1,2,False,1,False,False,False,False
"1395",1,16,False,1,False,False,False,False
"1396",1,1,False,1,False,False,False,False
"1402",1,4,True,4,False,False,False,False
"1403",1,2,False,2,False,False,False,False
"1404",1,8,False,8,False,False,False,False
"1385",1,3,False,3,False,False,False,False
"1383",1,6,False,6,False,False,False,False
"9879",1,2,False,2,False,False,False,False
"1717",9,2,False,2,False,False,False,False
"6623",1,2,False,2,False,False,False,False
"1419",1,2,False,1,False,False,False,False
"1420",1,2,False,2,False,False,False,False
"1422",4,2,False,2,False,False,False,False
"1423",2,4,True,4,False,False,False,False
