hotel_id,admin1,room_category,diagnosis,current_price,peer_price,current_occ,current_revpar,optimal_price,optimal_price_change_pct,expected_occ,expected_revpar,revpar_gain_pct,recommendation
5789,National,standard,EXCEPTIONAL_VALUE,337.0861904761905,306.2703428076943,0.5714286,192.62068888292427,458.43721904761924,36.00000000000006,0.4891428790092467,224.24130116994513,16.416000000000007,RAISE
5799,National,standard,FAIR,137.37054347826086,264.0145913527673,0.43083003,59.183355592233326,206.05581521739137,50.000000000000064,0.34466402530670154,71.02002671068,20.000000000000014,RAISE
5809,National,standard,QUALITY_ISSUES,74.73228509574425,285.6022281695394,0.2928082,21.882226246160073,52.31259956702097,-30.0,0.3279451894760132,17.155665376989496,-21.6,LOWER
5825,National,standard,FAIR,174.76293074324323,293.0709733258477,0.30152026,52.69456399943755,262.14439611486495,50.000000000000064,0.24121620655059806,63.23347679932506,20.000000000000007,RAISE
5833,National,standard,EXCEPTIONAL_VALUE,1233.1666666666667,475.14383124076943,1.0,1233.1666666666667,863.2166666666667,-30.0,0.95,820.0558333333333,-33.5,LOWER
5834,National,standard,UNDERPRICING,252.35941836734693,281.74073203096754,0.3665209,92.49500403429263,378.53912755102056,50.000000000000064,0.29321672916412345,110.99400484115118,20.00000000000002,RAISE
5848,National,standard,FAIR,179.50540614990393,286.94741140865307,0.26212364,47.052611240891416,269.258109224856,50.000000000000064,0.2096989154815673,56.4631334890697,20.0,RAISE
5852,National,standard,QUALITY_ISSUES,81.1018407960199,331.41369355445596,0.30206114,24.497714530517214,56.77128855721393,-30.0,0.3383084774017334,19.206208191925494,-21.60000000000001,LOWER
5911,National,standard,FAIR,120.26629166666666,281.6407299889584,0.38680556,46.51967079817131,180.39943750000006,50.000000000000064,0.3094444513320922,55.82360495780558,20.00000000000001,RAISE
5912,National,standard,EXCEPTIONAL_VALUE,374.0430704898447,306.1337496014472,0.55973715,209.36580071992987,456.3325459976107,22.000000000000046,0.5104802770614623,232.94876451302278,11.264000000000006,RAISE
5928,National,standard,FAIR,325.77152158202153,342.2952859955295,0.29278865,95.38220549985719,488.6572823730325,50.000000000000064,0.23423092365264883,114.45864659982864,20.00000000000001,RAISE
5944,National,standard,EXCEPTIONAL_VALUE,456.5055,338.07551123447803,1.0,456.5055,506.72110500000014,11.000000000000037,0.95,481.3850497500001,5.45000000000003,RAISE
5956,National,standard,FAIR,146.02480654761905,306.8977403052325,0.3173682,46.343631376454695,219.03720982142866,50.000000000000064,0.2538945674896239,55.61235765174563,19.999999999999996,RAISE
5962,National,standard,EXCEPTIONAL_VALUE,436.336,291.82679597013026,1.0,436.336,436.3360000000001,2.7755575615628914e-14,0.95,414.5192000000001,-4.999999999999974,HOLD
5970,National,standard,EXCEPTIONAL_VALUE,833.765,392.9928685416146,1.0,833.765,583.6355,-30.0,0.95,554.453725,-33.5,LOWER
5980,National,standard,EXCEPTIONAL_VALUE,130.0,126.67434380290578,0.5,65.0,189.80000000000007,46.00000000000007,0.40799999999999986,77.4384,19.136000000000003,RAISE
5989,National,standard,UNDERPRICING,231.18926584126982,266.41554834974096,0.5161143,119.32008484233543,346.7838987619049,50.000000000000064,0.4128914356231688,143.18410181080253,20.00000000000001,RAISE
6013,National,standard,EXCEPTIONAL_VALUE,383.49927419354833,329.3903055035748,0.5322581,204.12059248608443,490.87907096774205,28.000000000000053,0.4726451869010924,232.01163024338305,13.664000000000021,RAISE
6016,National,standard,FAIR,206.4635700757576,343.0246569903045,0.4247159,87.68836229950783,309.69535511363654,50.000000000000064,0.3397727251052855,105.2260347594094,20.000000000000007,RAISE
6017,National,standard,EXCEPTIONAL_VALUE,267.1073333333334,273.73962939290266,1.0,267.1073333333334,400.66100000000023,50.000000000000064,0.7999999999999997,320.52880000000005,20.0,RAISE
6046,National,standard,EXCEPTIONAL_VALUE,406.56913978494623,237.42987719877297,0.43494624,176.8357182407315,353.71515161290324,-12.999999999999984,0.45756344342231753,161.84712276264713,-8.475999999999978,LOWER
6049,National,standard,QUALITY_ISSUES,118.71520161290321,245.49610363363686,0.2559524,30.385439350442777,178.0728024193549,50.000000000000064,0.20476191043853753,36.462527220531335,20.00000000000001,RAISE
6050,National,standard,UNDERPRICING,124.71757575757577,443.758136994415,0.57575756,71.80708749568825,87.30230303030304,-30.0,0.6448484706878663,56.296756596619595,-21.59999999999999,LOWER
6056,National,standard,UNDERPRICING,257.11612627447573,279.8626386285467,0.3366991,86.57076788750527,385.67418941171377,50.000000000000064,0.2693592786788939,103.88492146500633,20.000000000000007,RAISE
6105,National,standard,FAIR,149.18429177689595,298.990721999902,0.34555224,51.55096557597456,223.77643766534402,50.000000000000064,0.2764417886734008,61.86115869116948,20.000000000000018,RAISE
6118,National,standard,FAIR,98.84841666666667,333.7610609480518,0.5978205,59.09361189248165,69.19389166666666,-30.0,0.6695589828491212,46.32939172370561,-21.6,LOWER
6120,National,standard,QUALITY_ISSUES,81.57477106227105,330.935274606671,0.10629671,8.671129837577254,57.10233974358973,-30.0,0.11905231595039369,6.798165792660567,-21.6,LOWER
6124,National,standard,UNDERPRICING,225.7190909090909,325.77372460324574,0.51666665,116.62152671532198,338.5786363636365,50.000000000000064,0.41333332061767564,139.94583205838637,20.0,RAISE
6137,National,standard,FAIR,178.0328935795954,283.8134400860351,0.29102904,51.81274140278497,267.04934036939324,50.000000000000064,0.2328232288360595,62.17528968334198,20.000000000000025,RAISE
6206,National,standard,EXCEPTIONAL_VALUE,355.4097604166667,342.97356352169993,0.4572917,162.52593087030297,511.7900550000003,44.000000000000064,0.376808354616165,192.8467685334667,18.656000000000002,RAISE
6249,National,standard,FAIR,122.79528434757589,292.3410859639561,0.35922888,44.11161236886223,184.19292652136392,50.000000000000064,0.2873831033706664,52.93393484263469,20.00000000000003,RAISE
6251,National,standard,QUALITY_ISSUES,65.21450330514747,333.1298489271977,0.33036613,21.544663379620893,45.65015231360323,-30.0,0.3700100708007813,16.89101608962278,-21.599999999999998,LOWER
6257,National,standard,UNDERPRICING,285.6720728643216,332.8843879843719,0.4313233,123.21701829216887,428.5081092964826,50.000000000000064,0.34505863189697256,147.86042195060267,20.000000000000018,RAISE
6271,National,standard,FAIR,265.0685472972973,335.78748388513975,0.29114112,77.17235442067219,397.6028209459461,50.000000000000064,0.23291289806365958,92.60682530480665,20.000000000000025,RAISE
6276,National,standard,FAIR,246.56532634902356,332.8405191878412,0.17005375,41.929358433816745,172.59572844431648,-30.0,0.19046020030975344,32.87261701211233,-21.599999999999998,LOWER
6283,National,standard,UNDERPRICING,164.175,250.9894987773795,1.0,164.175,246.26250000000013,50.000000000000064,0.7999999999999997,197.01000000000002,20.000000000000004,RAISE
6290,National,standard,QUALITY_ISSUES,167.9146360661103,299.6644216289928,0.22570007,37.89834435745236,214.93073416462124,28.000000000000053,0.20042165815830226,43.07677413045466,13.664000000000026,RAISE
6291,National,standard,FAIR,270.68980481020355,301.2260386795764,0.21421625,57.98615414200377,314.0001735798362,16.000000000000043,0.20050640738010403,62.959046721222016,8.576000000000006,RAISE
6292,National,standard,QUALITY_ISSUES,175.63385017421604,293.2683780766892,0.1641651,28.832947610339172,122.94369512195122,-30.0,0.183864905834198,22.60503092650591,-21.6,LOWER
6297,National,standard,EXCEPTIONAL_VALUE,367.2212109053498,249.08668632004859,0.12664922,46.50827839269751,257.0548476337448,-30.0,0.14184712171554567,36.46249025987485,-21.600000000000005,LOWER
6298,National,standard,FAIR,238.4490606060606,262.71953714489587,0.094125696,22.444183677209825,166.91434242424242,-30.0,0.10542077898979188,17.596240002932504,-21.599999999999994,LOWER
6299,National,standard,FAIR,169.8366989010989,290.8296607645968,0.25235775,42.859607394203906,254.75504835164847,50.000000000000064,0.20188620090484613,51.43152887304469,20.00000000000001,RAISE
6308,National,standard,FAIR,174.62256862342636,352.90898033238545,0.28612855,49.9645024915889,261.93385293513967,50.000000000000064,0.22890284061431876,59.95740298990668,20.0,RAISE
6318,National,standard,EXCEPTIONAL_VALUE,914.7692307692307,385.28166140320025,1.0,914.7692307692307,640.3384615384615,-30.0,0.95,608.3215384615384,-33.50000000000001,LOWER
