hotel_id,median_price_premium,median_occ_residual,median_expected_residual,median_diagnosis_residual,avg_price,avg_occupancy,n_days,diagnosis
20956,-0.43745199213395614,0.6224725223309142,-0.0020505777218125655,0.624363502994751,90.0,0.6666667,4,UNDERPRICING
20960,-0.635232032863682,0.09489957169028708,-0.002977681387202587,0.09745974707442451,269.0058210784314,0.24919468,68,FAIR
20979,-0.434171991865759,0.8079343519822878,-0.002035202559284,0.8075572131139022,98.7822463768116,0.76086956,23,UNDERPRICING
20985,-0.4679692450960803,0.08133900844680099,-0.002193628845547962,0.08215738389433994,122.88177190354263,0.2680088,193,FAIR
20991,0.19338885609543383,0.1960755269446432,0.0009065197715105589,0.19324505443827128,276.96007233796297,0.34936345,96,EXCEPTIONAL_VALUE
21012,-0.27657163225612064,0.1646079567011528,-0.001296443124703092,0.1634900990360147,173.20538194444444,0.39166665,48,UNDERPRICING
21018,0.21249241881342845,0.24940626942551566,0.0009960686610370998,0.2451252880512395,231.10442708333332,0.4398148,144,EXCEPTIONAL_VALUE
21026,0.0,0.835447760415204,0.0,0.835447760415204,1017.6527272727272,1.0,11,UNDERPRICING
21033,0.41043570932718676,0.902163015636086,0.0019239375678164559,0.899451208557678,526.12,0.9166667,6,EXCEPTIONAL_VALUE
21071,-0.016301751118407593,0.11708906732554236,-7.641525989371512e-05,0.11741078704592614,344.7330324074074,0.34044313,144,UNDERPRICING
21079,-0.10861325408160255,0.834463879504183,-0.0005091299688151855,0.8355977819239341,731.6683333333334,1.0,6,UNDERPRICING
21087,-0.39396865192870023,0.06849268944411278,-0.0018467474266070745,0.06989803568182687,298.21564389736477,0.22159354,206,FAIR
21119,-0.12380812635878535,0.4267000559946098,-0.0005803566797175265,0.42702950174968557,462.02418181818183,0.59090906,55,UNDERPRICING
21125,0.8104349331542933,0.12901915164064912,0.00379895359670909,0.1227503433871764,550.5394,0.24583334,50,EXCEPTIONAL_VALUE
21130,-0.11012789834844948,0.4837840716192007,-0.000516229938288216,0.4843394308491874,846.9153846153846,0.7307692,13,UNDERPRICING
21131,0.0,0.9488850009271746,0.0,0.9465352928889286,564.9861538461538,1.0,13,UNDERPRICING
21132,-0.5159888158409065,0.5034308550503019,-0.00241872294444554,0.5064371892091897,198.425,0.63,10,UNDERPRICING
21153,-0.4566193849860354,0.22401789890510948,-0.0021404258182310346,0.22483972854926831,107.74713070175439,0.38644737,190,UNDERPRICING
21155,-0.6015191589874931,0.05355798506240814,-0.002819650633309893,0.05650201541988542,95.11724443925701,0.16585982,199,FAIR
21158,-0.11691633922222362,0.14617208786435637,-0.000548051088658793,0.1472238427041066,206.36936617405584,0.3489588,29,UNDERPRICING
21279,0.3580499963381457,0.8912053388079699,0.0016783769624741892,0.8895269618454957,200.0,1.0,1,EXCEPTIONAL_VALUE
21282,-0.5922744184622623,0.251943788963429,-0.0027763154575515185,0.25525067042908933,82.17191358024692,0.45051444,162,UNDERPRICING
21289,0.42727691993525957,0.9227168565259138,0.0020028815705921766,0.919891185028796,734.3166666666666,1.0,3,EXCEPTIONAL_VALUE
21292,-0.32498866096528034,0.950460594278796,-0.0015234003273507369,0.9519839946061468,438.0,1.0,2,UNDERPRICING
21296,0.2164194549935439,0.20215157269020434,0.0010144768362163107,0.19948822043016462,437.73687499999994,0.32306546,40,EXCEPTIONAL_VALUE
21303,0.15760785910514563,0.9300385157836093,0.0007387945888348343,0.9270934367362076,478.817,1.0,20,EXCEPTIONAL_VALUE
21334,-0.2734483600843456,0.1988814104761329,-0.0012818026328325284,0.20140832353606186,301.2812847222222,0.38541666,48,UNDERPRICING
21432,-0.055161507174103126,0.30354732671804197,-0.0002585722770652797,0.3012299917359756,207.9615238095238,0.45904765,35,UNDERPRICING
21446,-0.12441711416392935,0.27491298373440726,-0.0005832113399969141,0.2761852832447965,1027.498725490196,0.38562095,51,UNDERPRICING
21447,-0.4052672610123802,0.11788964994564849,-0.0018997102122180005,0.11599625272549402,241.1840579710145,0.28941512,92,UNDERPRICING
21458,0.2584808645082249,0.9434472254651857,0.001211641761396097,0.9391546792098588,2019.1425,1.0,20,EXCEPTIONAL_VALUE
21459,-0.5727346314629489,0.1357250442055526,-0.0026847217452579753,0.13784600660628515,87.62716346153846,0.3753205,52,UNDERPRICING
21519,0.06564659853705222,0.3380810422309013,0.00030772165836115666,0.339305442860294,503.9264705882353,0.52450985,17,EXCEPTIONAL_VALUE
21533,-0.3513804016846229,0.44437230929527916,-0.0016471129096044834,0.4456527711930308,274.6472727272727,0.6136364,44,UNDERPRICING
21536,0.8567894966015103,0.18582861277994378,0.0040162428920338744,0.18285318599418543,395.4587209302325,0.36627907,43,EXCEPTIONAL_VALUE
21539,-0.4126716156567508,0.28961524172550424,-0.0019344184886715603,0.29184886601503013,305.37276995305166,0.46478873,71,UNDERPRICING
21568,-0.06918290959805709,0.741735638865985,-0.0003242982903333238,0.741640325860486,1172.586,0.8,20,UNDERPRICING
21583,-0.5943051138115187,0.06716188102870753,-0.0027858344418465963,0.0707283672867435,84.10085034013605,0.22132936,28,FAIR
21589,0.9536056027336623,0.2836066141871304,0.004470073149792624,0.27821642822290876,352.5952380952381,0.5,14,EXCEPTIONAL_VALUE
21634,0.42647819009859333,0.1813090637675352,0.0019991374852107724,0.17930992628232442,273.65375132275136,0.43439153,63,EXCEPTIONAL_VALUE
21643,0.25434085595769623,0.03656842664290453,0.0011922352677591268,0.031904602731442834,785.4508054905021,0.093723185,183,FAIR
21646,-0.7262376103674862,0.12842071794593618,-0.003404274506323286,0.13139099561681436,76.49841065292097,0.32474226,97,UNDERPRICING
21689,0.1875213027572634,0.9105115621388532,0.0008790153267414176,0.9096325468121118,1330.0,1.0,1,EXCEPTIONAL_VALUE
21697,-0.5151704091938747,0.24392133769098615,-0.0024148866230480756,0.2448712052495884,291.4136428571428,0.6464286,140,UNDERPRICING
21709,-0.5350671028592766,0.8142353487674754,-0.002508153352887332,0.8158237137737101,224.1409090909091,1.0,44,UNDERPRICING
21737,-0.3051930202088018,0.16675870114520785,-0.0014306072879906383,0.16825867088240543,454.84057971014494,0.26884058,46,UNDERPRICING
21738,0.5820220630523602,0.4198883254079434,0.002728257037478735,0.41933819416998386,325.6373958333333,0.625,48,EXCEPTIONAL_VALUE
21744,0.40671779598212454,0.06835852329307834,0.0019065096662087301,0.0681207448093478,333.1615782191665,0.23641711,85,FAIR
21766,-0.27866710810292356,0.12038486022118242,-0.001306265770765553,0.12051509945483532,163.8397374957177,0.33673063,139,UNDERPRICING
21787,0.6073310582028464,0.4379331708703913,0.0028468941966419215,0.43549590907798164,898.8313888888889,0.6111111,18,EXCEPTIONAL_VALUE
21805,-0.5184899845916795,0.15600137639332737,-0.002430447295942511,0.1581394060267724,129.20525473071325,0.39614266,229,UNDERPRICING
21808,0.5923006329680789,0.9404800402089879,0.0027764383393364517,0.93743567290069,1233.5618181818181,1.0,11,EXCEPTIONAL_VALUE
21813,-0.5619005544995586,0.9411862480890264,-0.00263393647680107,0.9433712919222528,871.0816666666666,1.0,24,UNDERPRICING
21815,-0.2579622484314524,0.18965818341802493,-0.001209210723036857,0.19114742970004378,290.67426245210726,0.48659006,174,UNDERPRICING
21837,0.006455523070888012,0.28972952076944863,3.0260581800611402e-05,0.28468179054007947,787.1803846153847,0.4647436,26,EXCEPTIONAL_VALUE
21844,-0.3985777757004866,0.20754448253530428,-0.0018683529209091957,0.21016055311460352,134.42394444444443,0.4375,156,UNDERPRICING
21850,-0.1726212494010726,0.1608977034928748,-0.0008091705940269139,0.1598708238820467,190.15508822278912,0.38154763,112,UNDERPRICING
21860,0.10712041210173744,0.9306340843446688,0.0005021321986343595,0.92900931618083,525.5330769230769,1.0,13,EXCEPTIONAL_VALUE
21867,-0.06621434185388392,0.26744898534753203,-0.0003103829830736672,0.2699400588358831,257.0833333333333,0.5151515,33,UNDERPRICING
21868,-0.33162481017328616,0.9505302882018283,-0.0015545076030501325,0.9508071343580566,721.3475,1.0,8,UNDERPRICING
21870,0.4268498079647937,0.9575849493085072,0.0020008794622303322,0.951988366857357,2816.5384615384614,1.0,13,EXCEPTIONAL_VALUE
21872,-0.6858254324358471,0.11822650791866134,-0.003214840435278597,0.12145749826478777,66.2081862745098,0.23325165,68,UNDERPRICING
21925,-0.5691558342213499,0.20238344860610222,-0.0026679459572253083,0.20452768987265502,89.47003597689076,0.4487891,136,UNDERPRICING
21931,0.33273716151813043,0.16574255660638615,0.0015597218046712958,0.16011453789761412,511.9324672887173,0.2931932,111,EXCEPTIONAL_VALUE
21974,-0.6662434704365487,0.09128108387573798,-0.003123049025598959,0.09425731553427179,62.771458970293274,0.2674164,172,FAIR
21982,-0.021803615433766594,0.9541479075912023,-0.00010220551938819229,0.9487293404320671,1849.2857142857142,1.0,7,UNDERPRICING
21999,-0.4732555280021402,0.4365519343953461,-0.002218408556586621,0.4340718444249333,339.51666666666665,0.7058824,51,UNDERPRICING
22014,0.17393806113187826,0.415120412511387,0.0008153432137602004,0.4153531142026986,678.9634374999999,0.45364583,32,EXCEPTIONAL_VALUE
22023,0.44238317681252654,0.7747082263642897,0.002073692892450361,0.7718541477766707,1359.0675,1.0,8,EXCEPTIONAL_VALUE
22024,0.008917099409303686,0.804094717351942,4.179934191797405e-05,0.803343645825256,1350.076,1.0,15,EXCEPTIONAL_VALUE
22031,0.15057098343851297,0.7678712109049433,0.0007058088881576655,0.7679591339346487,1108.822380952381,1.0,21,EXCEPTIONAL_VALUE
22046,-0.29138825205443203,0.9298390010426849,-0.0013658967585127662,0.9320822531800446,1106.5853333333332,1.0,15,UNDERPRICING
22105,-0.0037947721761280493,0.45758298055118624,-1.778818115734979e-05,0.45804004901044654,544.3863157894737,0.56578946,38,UNDERPRICING
22111,-0.18435436665670188,0.15972283708376714,-0.0008641701580577949,0.16109534414569893,384.0452380952381,0.44444442,21,UNDERPRICING
22123,-0.53315846082119,0.8071953068270578,-0.002499206499489493,0.8096945133265473,345.0,1.0,1,UNDERPRICING
22130,-0.38079767126855857,0.10493613479114731,-0.0017850078071705252,0.10863030297364198,122.97993827160495,0.31111112,54,UNDERPRICING
22176,-0.05192120595723255,0.1947254479242759,-0.0002433832057917346,0.1949498408595112,560.635786163522,0.32232705,53,UNDERPRICING
22182,-0.499757524363902,0.16345323006113582,-0.0023426379675852683,0.16534124969979372,208.5583624595469,0.3381877,103,UNDERPRICING
22192,-0.06025479337148884,0.7443055172546055,-0.00028244730654274606,0.7434444487543506,1088.4045454545455,0.8181818,22,UNDERPRICING
22199,-0.4163209531528682,0.2781235099880114,-0.0019515249376156124,0.2787289381561524,206.5203125,0.46875,16,UNDERPRICING
22203,-0.338732183121936,0.22152397961442302,-0.0015878237632029743,0.22418429001014037,249.99016304347828,0.43297103,92,UNDERPRICING
22205,0.0,0.43932215412498143,0.0,0.4398218000857266,676.125,0.64285713,14,UNDERPRICING
22218,0.3509456506267883,0.18173021250552085,0.001645074992644999,0.18251060202150163,298.6680112911144,0.3631321,97,EXCEPTIONAL_VALUE
22219,-0.41803327483830754,0.06553096056182739,-0.0019595515297077186,0.06749027530645879,163.90770847807883,0.20216718,81,FAIR
22222,-0.3591345980654003,0.11696167391918032,-0.001683461086398505,0.11652222408145338,242.6824019607843,0.28774512,68,UNDERPRICING
22246,-0.5606033578828479,0.18232563454251227,-0.002627855803879542,0.18486744736552993,84.40444182299183,0.5025252,165,UNDERPRICING
22248,0.20552514099362656,0.7787654731992815,0.0009634092036889445,0.7800403478214436,1277.015625,1.0,16,EXCEPTIONAL_VALUE
22263,0.2924426166254529,0.2815077296782103,0.0013708391442805326,0.2752938194168173,1112.7422580645161,0.36182797,31,EXCEPTIONAL_VALUE
22278,-0.3885422689364841,0.8902455484374989,-0.001821310989526103,0.8916709021508473,655.3288888888889,1.0,18,UNDERPRICING
22340,-0.6804936829036734,0.11277694606835326,-0.003189847597194522,0.11622243075901424,64.31259948031445,0.27837428,157,UNDERPRICING
22344,0.08782962125410165,0.07807621029171014,0.0004117056680444737,0.0776079487808213,286.0050049603175,0.17640798,96,FAIR
22356,-0.5091706281577946,0.8269972323652371,-0.0023867623544435975,0.8293839947196807,487.6375,1.0,4,UNDERPRICING
22374,-0.44954304300526815,0.7828844641639137,-0.0021072551172658764,0.7849917192811795,464.1471428571429,1.0,14,UNDERPRICING
22392,0.33545370822593823,0.9537102845940922,0.0015724557509315933,0.9522997805620159,1656.723125,1.0,16,EXCEPTIONAL_VALUE
22393,-0.018978909959203562,0.9425860083335543,-8.89645735907681e-05,0.9426749729071451,578.2909090909092,1.0,11,UNDERPRICING
22395,0.8790634034819759,0.07180936361234257,0.004120652925701807,0.0693209441287141,1420.9613586956523,0.13823758,92,FAIR
22425,-0.061296220381077314,0.1813638989862026,-0.0002873290468551826,0.18177272926948124,172.02102521929822,0.439693,152,UNDERPRICING
22475,-0.19257622282369027,0.9256822764108646,-0.0009027105130936246,0.9270122513574403,403.2131034482759,1.0,58,UNDERPRICING
22476,0.8672394784777213,0.43849398925776406,0.0040652276958844,0.4345250254518075,223.15875,0.6875,8,EXCEPTIONAL_VALUE
22477,0.8522159126612421,0.29250494400635907,0.0039948039924394205,0.28832149724925027,970.495625,0.35833335,16,EXCEPTIONAL_VALUE
22487,-0.4859442377001497,0.9375066257999378,-0.002277887507175827,0.9417565976080945,253.57333333333335,1.0,3,UNDERPRICING
22490,-0.7275504996690876,0.4426761500466684,-0.0034104287394768184,0.44599000166084707,207.6339189189189,0.5945946,74,UNDERPRICING
22508,-0.4168864963206092,0.0977685867849532,-0.0019541759490210833,0.09959178736934117,136.2873256704981,0.27172962,87,FAIR
22518,-0.254072980953594,0.26962490337383016,-0.0011909795905064916,0.2729499387998825,573.2027631578948,0.4166667,38,UNDERPRICING
22532,0.12400974777476187,0.9587453683277882,0.0005813017900182591,0.95816406653777,742.0,1.0,2,EXCEPTIONAL_VALUE
22536,-0.2502304166293393,0.46300743089907354,-0.001172967381304949,0.4605156426325034,305.39222222222224,0.6111111,9,UNDERPRICING
22544,0.133383887621087,0.12161882933324547,0.0006252435314565822,0.1177498444692062,364.21294117647057,0.2670168,34,EXCEPTIONAL_VALUE
22545,0.13608137746721052,0.9289812881598234,0.0006378881477407452,0.9266026614417118,441.00500000000005,0.9166667,6,EXCEPTIONAL_VALUE
22560,-0.40412010055061254,0.21812553795501083,-0.0018943328411497608,0.22032659737356722,299.2767295597484,0.41037735,53,UNDERPRICING
22579,-0.11240631598150914,0.904312898009753,-0.0005269101329686563,0.9048398081427217,429.0525,0.875,4,UNDERPRICING
22597,-0.48336594911937386,0.4188698031674597,-0.0022658016526838813,0.4212393856328289,104.95085856827937,0.41546363,13,UNDERPRICING
22615,-0.09060105112742692,0.153166289782517,-0.0004246968818416356,0.15278173270295037,568.9034445756264,0.35524836,66,UNDERPRICING
22625,-0.07078505439781041,0.12768053956459832,-0.00033180842285658813,0.12601451565718735,670.8147126436781,0.26941708,29,UNDERPRICING
22627,-0.16013392459040304,0.9183247203334165,-0.0007506356449988266,0.9204991298430135,770.5294117647059,1.0,17,UNDERPRICING
22643,-0.6589833576624267,0.1237918613224466,-0.003089016890004289,0.12707881674125482,171.18098392766544,0.34465104,219,UNDERPRICING
22681,-0.5708768980874351,0.033272117308797027,-0.002676013528719029,0.03627598628557338,88.06621949800501,0.23615447,104,FAIR
22683,-0.725012294889836,0.05753790719270007,-0.0033985307797753626,0.06026394519449611,84.70418666666667,0.26129195,75,FAIR
22708,-0.4999344020846723,0.289642149265595,-0.002343467090598121,0.2925209267560095,104.55050000000001,0.5541667,40,UNDERPRICING
22732,0.5276419044146505,0.9490100026665701,0.002473347370095225,0.9465366552964749,571.2,1.0,1,EXCEPTIONAL_VALUE
22749,0.7998708050382294,0.07026235012057669,0.003749433726746901,0.06513607864044788,365.5181818181818,0.13636364,11,FAIR
22750,-0.2162462621514415,0.2692328069451303,-0.0010136649862533922,0.27102528202104503,216.95714285714286,0.50333333,10,UNDERPRICING
22751,-0.2917000497020734,0.4146335788206409,-0.0013673583253165842,0.4168551327066125,693.0052380952382,0.4542857,35,UNDERPRICING
22754,-0.4113980751370654,0.09828846279413549,-0.0019284487048679632,0.10095541099464084,121.95734196332255,0.31630835,103,UNDERPRICING
22762,1.0672281530081378,0.4671265084907423,0.0050026844408094925,0.4604381556481646,1755.4916666666668,0.6666667,6,EXCEPTIONAL_VALUE
22767,-0.18248832320696395,0.42300961434634254,-0.0008554229876373315,0.42431800595114777,260.5625,0.65625,16,UNDERPRICING
22781,0.8138521428690376,0.45651424170126004,0.003814971935264674,0.4550940838984456,3171.1111111111113,0.6481482,9,EXCEPTIONAL_VALUE
22790,-0.2630337382768811,0.2945961967788885,-0.0012329835810428397,0.29552645667180877,369.33829268292686,0.46341464,41,UNDERPRICING
22798,0.7390750396188516,0.16443488998150813,0.003464450587131106,0.15538081710304574,598.74714,0.33733332,25,EXCEPTIONAL_VALUE
22857,0.4572420557954361,0.03808881637785926,0.002143344618265643,0.03720826284963297,806.4464550264549,0.123208314,126,FAIR
22867,-0.5143109236918515,0.21802105715101933,-0.0024108577424980697,0.2209949271406018,113.00816287878789,0.50757575,88,UNDERPRICING
22876,-0.7243961404902598,0.40282782806903283,-0.0033956425257322064,0.40630397363513526,122.71888888888888,0.537037,27,UNDERPRICING
22878,1.1909832074318503,0.03261266623646381,0.005582792343221919,0.027239473921032743,1484.1368,0.117382355,25,FAIR
22880,-0.6584045449014064,0.29403977161192957,-0.003086303676727881,0.2977866761284482,67.72381431767337,0.50894856,149,UNDERPRICING
22884,0.0,0.9019942700257078,0.0,0.9000897552687829,1147.959090909091,1.0,11,UNDERPRICING
22886,-0.48660790337455107,0.1808970208163206,-0.0022809984726557654,0.18115390312583424,116.65418749999999,0.35601193,40,UNDERPRICING
22893,0.06318368165798299,0.05606249981070821,0.0002961766143935686,0.054375784433839655,624.8379127785795,0.14205724,162,FAIR
22894,0.007877222380182732,0.1687687471551956,3.6924867215188604e-05,0.16144710058641223,262.8156587301587,0.2871202,105,EXCEPTIONAL_VALUE
22925,-0.4299321711066615,0.06241347335878701,-0.0020153281910117865,0.06460684993688309,134.71837862108546,0.28768766,194,FAIR
22927,-0.4185121863941792,0.8426504970542117,-0.00196179645117304,0.845288387126027,637.6967213114754,1.0,61,UNDERPRICING
22937,0.27543142325677916,0.9310473169335337,0.001291098338956765,0.9289764656716302,478.1757692307692,1.0,26,EXCEPTIONAL_VALUE
22940,1.3251344368783333,0.1478628267664177,0.006211632827213787,0.1402646791082766,373.9506944444445,0.34305558,24,EXCEPTIONAL_VALUE
22953,-0.1435687085991356,0.2528112274604729,-0.0006729853805595129,0.25369635186656364,465.29162790697677,0.41085273,43,UNDERPRICING
22960,-0.29051560820858935,0.4701104373406246,-0.0013618061975791363,0.4725949372984981,270.37142857142857,0.64285713,14,UNDERPRICING
22969,-0.28600997065409983,0.30255270675690626,-0.0013406858000088147,0.3043318987810113,246.81583333333336,0.5555556,18,UNDERPRICING
22971,0.3605378297355739,0.22321757080102744,0.0016900388038466828,0.220517138775858,592.9051572327045,0.36446542,53,EXCEPTIONAL_VALUE
22972,0.33489909976744,0.9575634346774147,0.001569855996513337,0.9559935786809013,2569.185,1.0,2,EXCEPTIONAL_VALUE
22990,-0.43431214584460337,0.8643145404913483,-0.0020358595379509382,0.8663504000292992,304.59999999999997,1.0,3,UNDERPRICING
22991,-0.0656682560132908,0.9469556317911911,-0.000307823178845882,0.9451698287662292,915.6569999999999,1.0,10,UNDERPRICING
23002,-0.5066123537049686,0.12442593679135891,-0.0023747703171604737,0.12520218197140437,240.4216520467836,0.2790727,57,UNDERPRICING
23003,-0.526833061663559,0.20770188135653808,-0.00246955587993022,0.20888299163030027,230.45617857142858,0.3340136,28,UNDERPRICING
23016,0.033625926192870303,0.8281550248286621,0.00015762318235208508,0.8279976546713131,208.91521126760563,1.0,71,EXCEPTIONAL_VALUE
23022,-0.3785385707784146,0.10419306813998858,-0.00177441816254729,0.10631972345390431,121.79422329874711,0.3108151,126,UNDERPRICING
23024,-0.5995910729665164,0.8912370705317855,-0.0028106126352862326,0.8933561722690462,225.204,1.0,45,UNDERPRICING
23036,0.08081349130993369,0.903946652233693,0.0003788172139613859,0.8963424992059189,1541.1979999999999,1.0,5,EXCEPTIONAL_VALUE
23041,-0.3738304792288935,0.9172912528544466,-0.0017523487519209792,0.9195995451166612,477.17555555555555,1.0,9,UNDERPRICING
23042,-0.35865321950402285,0.4379898286702771,-0.0016812046007235772,0.4395101348531814,258.8961111111111,0.7037037,27,UNDERPRICING
23073,-0.7408801543944457,0.1796697917794271,-0.0034729121513957725,0.18208538984878356,114.2945324858757,0.38064972,118,UNDERPRICING
23084,0.5100504397093973,0.0965074615687424,0.0023908865143504004,0.09288173410176961,775.6083241469815,0.23927635,127,FAIR
23089,-0.7987520748087388,0.2902471599485899,-0.0037441896237903204,0.29397738011298563,100.68389908256881,0.6513761,109,UNDERPRICING
23095,-0.628907146129946,0.4607895971502976,-0.0029480331696555167,0.46339773255497607,299.90161290322584,0.58064514,31,UNDERPRICING
23147,-0.5855574337873816,0.17199613512305728,-0.0027448292616266204,0.17465840567759824,119.93457246376812,0.3706004,138,UNDERPRICING
23150,0.3691975139358578,0.20639115653573378,0.0017306314993157591,0.20261112222129082,576.3216666666666,0.40895063,54,EXCEPTIONAL_VALUE
23152,-0.4624070413371935,0.06005437981079123,-0.0021675557419451727,0.061618967550241446,130.3939968060395,0.30365855,82,FAIR
23155,-0.372879496115203,0.3582445814305877,-0.001747890971817519,0.35863150756259216,352.4565765765766,0.5945946,111,UNDERPRICING
23159,-0.7082562805583289,0.8676094752779533,-0.003319986138734983,0.8703442209468045,359.10705882352937,1.0,17,UNDERPRICING
23162,0.7746734310395796,0.18982540459384,0.0036313197972211476,0.1863690084024103,462.5739371980676,0.3478261,69,EXCEPTIONAL_VALUE
23189,-0.31059234306389477,0.28981299939176497,-0.0014559168793483494,0.29133983911080324,499.7538571428571,0.41619048,35,UNDERPRICING
23190,0.16504897785257533,0.9516482051152404,0.0007736751988291048,0.9518151852762828,1889.9055,1.0,20,EXCEPTIONAL_VALUE
23192,-0.34340170104752293,0.8010602052829316,-0.001609712358070502,0.8031343627530554,353.0931560283688,0.7695036,47,UNDERPRICING
23199,0.06887400844310136,0.8183188288803876,0.00032285030098138496,0.8180116065854192,1324.2746666666667,1.0,15,EXCEPTIONAL_VALUE
23214,0.04155971730824374,0.9515471271333515,0.0001948132182948575,0.9523316462918842,1585.7083333333333,1.0,30,EXCEPTIONAL_VALUE
23218,0.3174794933719438,0.9287686181049906,0.0014882007350454458,0.9235981783259772,1957.125,1.0,12,EXCEPTIONAL_VALUE
23231,-0.22745766438376303,0.2642659773464637,-0.00106621898546078,0.2662069759061221,182.1260043859649,0.4640351,38,UNDERPRICING
23233,-0.09224532068909479,0.11923782189067357,-0.00043240447625756903,0.11749398719557863,582.1320833333334,0.2531151,60,UNDERPRICING
23235,-0.6296642876192753,0.19540013763454844,-0.002951582307613958,0.19828240914277223,144.04008333333334,0.47015506,86,UNDERPRICING
23259,-0.6905862127604289,0.22164421934799702,-0.003237156827128612,0.22448104825955054,448.5736666666666,0.42222223,30,UNDERPRICING
23289,-0.12930808563036061,0.15657349616419408,-0.0006061380092256,0.15722022899207933,232.31777777777776,0.387037,45,UNDERPRICING
23317,0.3206240113732655,0.807842156467927,0.0015029408177866263,0.8051093520556046,1662.5,1.0,6,EXCEPTIONAL_VALUE
23318,-0.7613549252780956,0.11470245660448572,-0.003568888646618527,0.11752842097922396,117.63021247563353,0.4866472,171,UNDERPRICING
23326,0.1299739729983585,0.945830353497841,0.0006092593890035088,0.9478329810946933,1765.7764000000002,1.0,25,EXCEPTIONAL_VALUE
23330,-0.16496233645219238,0.7915571919448081,-0.0007732690630048164,0.7915401318690352,630.071,1.0,10,UNDERPRICING
23344,0.11045960476208601,0.10429879296163946,0.0005177848284115123,0.10156608788215064,316.6666666666667,0.3451058,6,EXCEPTIONAL_VALUE
23392,0.1412119882263118,0.5096830533042661,0.0006619381379364312,0.5098020383732832,245.30333333333334,0.64912283,19,EXCEPTIONAL_VALUE
23402,0.10632847957514335,0.4535633878145994,0.0004984199759781296,0.4517196440328404,161.21333333333334,0.6666667,6,EXCEPTIONAL_VALUE
23414,-0.6788034400447517,0.16289785001862483,-0.003181924500687291,0.1667386079032436,173.60494444444444,0.33547622,60,UNDERPRICING
23422,-0.12964918754533072,0.7755477455369144,-0.0006077369412233565,0.7767640321081033,835.0909090909091,1.0,11,UNDERPRICING
23423,-0.17947719627671863,0.8060642259111466,-0.0008413081821004073,0.8079655630878657,548.75,1.0,4,UNDERPRICING
23424,0.18600835135903657,0.7482601149514588,0.0008719232926732791,0.7472224914336792,994.1915384615385,1.0,13,EXCEPTIONAL_VALUE
23438,0.7481275408421452,0.10454654700685029,0.003506884631709608,0.1004096177188578,510.76953174603176,0.20877428,95,EXCEPTIONAL_VALUE
23443,-0.4164257100933768,0.949766995516468,-0.0019520159909249468,0.9520021383546309,330.313,1.0,10,UNDERPRICING
23444,-0.18652442838402805,0.4310722001550033,-0.000874342429102455,0.42977098355372084,393.90965116279074,0.60465115,43,UNDERPRICING
23446,-0.4344179853597727,0.20165558942502448,-0.0020363556658822227,0.19757933357530472,472.25687925170064,0.3744898,98,UNDERPRICING
23468,-0.38936950746933413,0.9246263745910207,-0.0018251887108225871,0.9268430073217073,285.08411764705886,1.0,34,UNDERPRICING
23477,-0.6889129688471848,0.9557651713312573,-0.0032293134140150507,0.9589944847452723,357.96,1.0,1,UNDERPRICING
23482,-0.31938370390168663,0.8539289494427351,-0.0014971268155300347,0.8576098915051853,1056.4575757575758,1.0,33,UNDERPRICING
23485,0.08172763736949651,0.8974042356076627,0.0003831023185624143,0.8959314681973459,364.06625,1.0,8,EXCEPTIONAL_VALUE
23490,-0.5028102364018601,0.9075484666328739,-0.002356947705359257,0.9061000743333762,867.7834999999999,1.0,20,UNDERPRICING
23507,-0.680110181703701,0.9476276996105274,-0.0031880499164636247,0.9516322921337447,839.4126315789474,1.0,19,UNDERPRICING
23521,-0.20066760242085444,0.23165190665107183,-0.0009406392527931178,0.22933535038440536,341.95893333333333,0.41777778,75,UNDERPRICING
23529,0.36358640540757203,0.950980550334029,0.001704329152201857,0.9512887053115074,2266.125,1.0,4,EXCEPTIONAL_VALUE
23565,-0.29309112899221745,0.15532606403757235,-0.0013738790778858642,0.157226374106477,117.0,0.26666668,12,UNDERPRICING
23575,0.045197286662444935,0.29829419237409815,0.00021186450349506062,0.2991261738585559,637.4975333333333,0.396,25,EXCEPTIONAL_VALUE
23576,0.3151845497244113,0.2587397239450621,0.001477443073859611,0.260069511112216,305.08463768115945,0.51086956,23,EXCEPTIONAL_VALUE
23577,-0.6906960138845138,0.10088879461911873,-0.003237671525296473,0.1019506840007708,160.5077674702373,0.3169196,174,UNDERPRICING
23579,-0.5008235137292276,0.1269424638902799,-0.0023476348451479073,0.12933634617451092,172.37735034013608,0.2734194,70,UNDERPRICING
23586,-0.7522793699166253,0.8178754157588944,-0.003526346534633793,0.8217548414852062,223.5681818181818,1.0,11,UNDERPRICING
23613,1.3387418632945551,0.8947582130616324,0.006275418307591172,0.8923079731310246,423.4133333333333,0.81000006,5,EXCEPTIONAL_VALUE
23635,-0.44505400006687357,0.2913644886526336,-0.0020862125077744254,0.29382821946218884,254.41027173913042,0.6847826,92,UNDERPRICING
23642,-0.08793897103618767,0.12415705927019668,-0.0004122182505245232,0.12424791865281622,228.5027777777778,0.1851852,18,UNDERPRICING
23646,-0.3305648997816499,0.6125184619847568,-0.0015495392209755542,0.6141254682048357,287.160625,0.65833336,8,UNDERPRICING
23651,-0.24047540785281118,0.9634720504289557,-0.0011272402980296962,0.9658696015093422,1264.48,1.0,5,UNDERPRICING
