market_segment,high_price_hotel,low_price_hotel,high_price,low_price,high_occupancy,low_occupancy,price_diff_pct,match_distance,room_type,room_view,month,capacity,days_in_month,dist_coast_diff,dist_madrid_diff,price_avg,occ_avg,price_pct_change,occ_pct_change,arc_elasticity,current_revenue,counterfactual_occ,counterfactual_revenue,opportunity
False_False,19851,14572,303.28,113.70285714285716,0.024242423,0.033333335,1.6673032465574422,1.8820482036742732,apartment,garden_view,2024-04-01 00:00:00,7.0,30,2.8041248194880666,153.29369342431772,208.49142857142857,0.02878788,0.9092802718851064,-0.31578955,-0.34729616412785597,795.9200415104629,0.022807016171384142,1452.5514915360502,656.6314500255874
False_False,19851,18221,303.28,184.13615384615383,0.024242423,0.033333335,0.6470421134862581,1.7847973376649,apartment,garden_view,2024-04-01 00:00:00,13.0,30,8.846913027438468,148.86084450242555,243.7080769230769,0.02878788,0.48887934966329516,-0.31578955,-0.6459457752926657,2393.7701248448343,0.022807016171384142,2697.5956271383793,303.825502293545
False_False,19851,18071,303.28,138.0,0.024242423,0.033333335,1.1976811594202896,1.758965929696386,apartment,garden_view,2024-04-01 00:00:00,1.0,30,16.665201911909655,52.982398258516184,220.64,0.02878788,0.7490935460478607,-0.31578955,-0.4215622363974488,138.00000719726086,0.022807016171384142,207.50735593372147,69.50734873646061
False_False,19851,24324,303.28,101.22272727272728,0.024242423,0.033333335,1.9961650725223397,1.6796010459543942,apartment,garden_view,2024-04-01 00:00:00,22.0,30,44.93750397975148,19.136295963219254,202.25136363636364,0.02878788,0.9990403480817073,-0.31578955,-0.31609288969078186,2226.900116141886,0.022807016171384142,4565.161830541872,2338.2617143999864
False_False,19851,23024,303.28,142.0325,0.024242423,0.033333335,1.1352859380775524,1.894885297251342,apartment,garden_view,2024-04-01 00:00:00,12.0,30,36.454058845768884,183.08003460608876,222.65625,0.02878788,0.7241992982456139,-0.31578955,-0.43605337827285584,1704.3900888908656,0.022807016171384142,2490.0882712046573,785.6981823137917
False_False,19851,22222,303.28,188.14000000000001,0.024242423,0.033333335,0.6119910704794299,1.7154943731745487,apartment,garden_view,2024-04-01 00:00:00,5.0,30,20.07952259691205,136.88773198191535,245.70999999999998,0.02878788,0.46860119653249754,-0.31578955,-0.6738983017533362,940.7000490613283,0.022807016171384142,1037.5367796686073,96.83673060727904
False_False,19851,22490,303.28,123.7475,0.024242423,0.033333335,1.4507969857976926,1.8799163548187658,apartment,garden_view,2024-04-01 00:00:00,4.0,30,37.568138637674906,97.00348057798857,213.51375,0.02878788,0.8408474864031004,-0.31578955,-0.37556103294509063,494.99002581574024,0.022807016171384142,830.0294237348859,335.03939791914564
False_False,14627,18071,297.2,65.96875,0.01754386,0.033333335,3.5051634296541923,1.85495217520207,apartment,city_view,2024-04-01 00:00:00,16.0,30,78.66741869011253,118.03718824247278,181.584375,0.025438597,1.273409399900184,-0.6206897,-0.48742351843933324,1055.5000550486147,0.01264367765565022,1803.6964796444379,748.1964245958231
False_False,14627,24324,297.2,101.22272727272728,0.01754386,0.033333335,1.9360995105303331,1.8686917348524803,apartment,city_view,2024-04-01 00:00:00,22.0,30,50.395116622270706,151.8832905377697,199.21136363636364,0.025438597,0.9837655299875644,-0.6206897,-0.6309325456045545,2226.900116141886,0.01264367765565022,2480.082659511102,253.1825433692161
False_False,19851,18071,233.5816666666667,84.34,0.01843318,0.032258064,1.7695241482886732,1.361849163550138,apartment,garden_view,2024-05-01 00:00:00,16.0,31,16.665201911909655,52.982398258516184,158.96083333333337,0.025345622,0.938858104459694,-0.5454545,-0.5809765070086049,1349.439959783554,0.014662757559605666,1698.7758689561713,349.3359091726172
False_False,19851,18221,275.85714285714283,116.56499999999998,0.021212121,0.033333335,1.3665520770140511,1.7302685104785838,apartment,garden_view,2024-06-01 00:00:00,10.0,30,8.846913027438468,148.86084450242555,196.21107142857142,0.027272727,0.8118407473001923,-0.4444445,-0.5474528210593959,1165.6500607933847,0.018518517387133948,1532.539588909528,366.8895281161433
False_False,19851,14340,275.85714285714283,141.18166666666667,0.021212121,0.033333335,0.9539161802675713,1.7162285126991694,apartment,city_view,2024-06-01 00:00:00,6.0,30,33.05493506159993,89.21345767415835,208.51940476190475,0.027272727,0.6458654356137917,-0.4444445,-0.6881379353240741,847.0900441791862,0.018518517387133948,919.5237533457167,72.43370916653055
False_False,19851,18071,275.85714285714283,109.5381818181818,0.021212121,0.033333335,1.5183651789567538,1.3847764090109744,apartment,city_view,2024-06-01 00:00:00,11.0,30,16.665201911909655,52.982398258516184,192.6976623376623,0.027272727,0.8631083481828746,-0.4444445,-0.514934779968424,1204.9200628414749,0.018518517387133948,1685.7935478004806,480.87348495900574
False_False,19851,12447,275.85714285714283,111.89071428571428,0.021212121,0.033333335,1.4654158713540633,1.3141980895866248,apartment,standard,2024-06-01 00:00:00,14.0,30,1.6819570992382005,3.8283352459898765,193.87392857142856,0.027272727,0.8457373808826426,-0.4444445,-0.5255112490080783,1566.4700816977768,0.018518517387133948,2145.555424473339,579.0853427755621
False_False,19851,24324,275.85714285714283,148.67199999999997,0.021212121,0.033333335,0.8554747555500894,1.7382114436571163,apartment,city_view,2024-06-01 00:00:00,5.0,30,44.93750397975148,19.136295963219254,212.2645714285714,0.027272727,0.5991821527312278,-0.4444445,-0.7417519118928442,743.360038769245,0.018518517387133948,766.269794454764,22.90975568551903
False_False,14627,20336,81.25,15.33,0.01904762,0.033333335,4.300065231572081,1.100319947326901,apartment,city_view,2024-06-01 00:00:00,1.0,30,28.359196434459307,70.45985370603643,48.29,0.026190478,1.3650859391178298,-0.54545456,-0.3995752546267168,15.330000799521802,0.01515151539986781,36.93181878717779,21.601817987655988
