hotel_id,latitude,longitude,city,country
10499,38.6454998,0.0445223,Calpe,ES
10541,39.7058274,2.788728,Alaró,ES
10591,40.0555014,4.1300972,Fornells,ES
10641,40.9802049,-3.7113661,GARGANTILLA de LOZOYA,ES
10497,38.2719543,-0.5386519,El Altet,ES
10743,40.4157966,-4.201698,Colmenar del Arroyo,ES
10660,38.6964006,1.4531355,Formentera,ES
12618,37.233445,-5.0982461,Osuna,ES
11191,36.8645427,-5.1814924,Setenil de las Bodegas,ES
11261,43.5566048,-5.922056899999999,Avilés,ES
11262,42.5579818,-8.8028598,Vilanova de Arousa,ES
12398,43.0238172,-2.3336801,Legazpi,ES
18030,40.2104686,-5.0910984,Arenas de San Pedro,ES
11415,39.4875105,-0.3850058,Valencia,ES
11227,39.4601359,-0.3337816,VALENCIA,ES
11052,42.2942899,2.1469,Campelles,ES
12653,40.4205576,-3.7054769,Madrid,ES
11380,39.76458,2.93656,Moscari,ES
11274,41.5143337,-5.7291598,Zamora,ES
10345,42.9190744,-8.305080199999999,O Pino,ES
11667,39.9329669,4.1366948,Alaior,ES
11366,42.2834553,-8.6071026,Redondela (Pontevedra),ES
11775,28.4543182,-16.4400475,Santa Cruz de Tenerife,ES
11804,37.6029443,-0.9894050999999998,Cartagena ,ES
11847,39.8868433,4.266287,Mahon,ES
11849,40.7263445,0.6967519,Deltebre,ES
11900,43.0756803,-3.5521667,Espinosa de los Monteros,ES
11912,42.6046641,-8.6452989,"Caldas de Reis, Pontevedra",ES
11874,42.445182,1.7880287,Meranges,ES
11996,37.1786115,-3.5954088,Granada,ES
8872,42.3098692,2.1042256,"Planoles, Girona",ES
12441,41.7170453,2.9312907,Tossa de Mar,ES
12447,41.55387839999999,2.0062112,Terrassa,ES
21982,36.7517086,-4.5843446,Campanillas,ES
6383,38.4956116,-0.2653888,Villajoyosa,ES
9609,36.7462182,-3.6013031,"Salobreña, Granada",ES
15201,36.9913531,-3.5693872," Dúrcal, Granada",ES
15198,41.8238917,2.096931,Moià,ES
15157,41.0661752,1.0585761,"Cambrils, Tarragona",ES
18404,37.3726286,-5.9826722,Sevilla,ES
15769,38.3464072,-0.4803108,Alicante ,ES
14745,37.9188192,-4.801273300000001,Córdoba,ES
15934,42.5619857,-2.7576015,San Vicente de la Sonsierra,ES
15585,42.3422395,-3.696261899999999,Burgos,ES
12074,42.2200129,2.5469313,"Castellfollit de la Roca, Girona",ES
15700,36.791812,-5.5548798,Prado del Rey ,ES
15649,41.3907847,2.1780699,Barcelona,ES
15118,42.4890956,-1.9744971,Lerín,ES
15582,41.5714377,1.8006979,El Bruc,ES
7076,36.6942433,-6.1286411,"Jerez de la Frontera, Cádiz",ES
13166,37.3909917,-5.9940612,Sevilla,ES
13215,43.3567859,-8.4033886,A Coruña,ES
13253,39.622904,2.7485646,Sa Cabaneta,ES
13469,36.5947181,-4.637912099999999,Mijas pueblo,ES
13361,41.63144,-3.685,"Fuentespina, Burgos",ES
13365,35.8893874,-5.3213455,Ceuta,ES
13505,41.4039366,2.1694703,Barcelona,ES
16036,37.1580119,-3.4561339,"Güejar Sierra, Granada",ES
13108,43.3847985,-4.2893237,"Comillas, Cantabria",ES
