hotel_id,n_observations,price_std,price_premium_mean,avg_residual,residual_std,avg_price,avg_occupancy,city,elasticity,method
24283,6,0.5522779575160502,1.047184514874173,0.6999411430556811,0.2684505718743065,1115.8149999999998,0.75,GAUTEGIZ-ARTEAGA   VIZCAYA,0.00468754916810309,market_fallback
24285,99,0.3044403638205982,-0.509976830945717,0.08777918256945355,0.133009157983156,83.82057322997754,0.21520804,"El Algar, Cartagena",-0.02360944612255869,estimated
24324,81,0.2396342310024326,-0.6074904912654758,0.20943545854652082,0.2192235683624857,158.7111625514403,0.37777779,Cardona,-0.13365244599719941,estimated
24326,73,0.36137592605994495,-0.47287196201961873,0.34411739918041245,0.20557162792019884,309.58561643835617,0.46803653,Vejer de la Frontera,-0.04897128516963059,estimated
24336,1,,-0.7499251251511868,0.9321027387007552,,200.0,1.0,Marbella,0.00468754916810309,market_fallback
24337,11,0.4539045829023937,-0.4186073677534653,0.8314796332943838,0.20879979317975406,743.3227272727273,0.90909094,Peníscola,0.00468754916810309,market_fallback
24340,5,0.44529281245261193,-0.34841207823582676,0.8361350960546222,0.06655233883919072,221.392,1.0,Salamanca,0.00468754916810309,market_fallback
24352,21,0.3531476760088938,-0.4581441568292683,0.8816355654494386,0.09999817057562316,269.7890476190476,1.0,Huesca,0.00468754916810309,market_fallback
24353,24,0.30999575419035164,-0.4869789348806186,0.24100519647420435,0.2690660692678132,117.4363425925926,0.32098213,Bielsa,0.00468754916810309,market_fallback
24359,16,0.6381433497424117,0.8774612718285132,0.7414239384802054,0.23517268423582433,2281.950625,0.84375,"Lloret de Mar, Girona",0.00468754916810309,market_fallback
24361,100,0.3245201564408917,-0.48977698313252205,0.1207320162011109,0.1986068415977581,106.24412896825397,0.24001925,Villablino ,-0.0389510950117506,estimated
24366,13,0.5827764215340396,-0.03805477852810762,0.4931415771820647,0.23725140828099825,511.1192307692308,0.61538464,Madrid,0.00468754916810309,market_fallback
24418,61,0.7125034011891378,0.0993302997286324,0.15654945162593734,0.1870149865861016,574.2347677595628,0.2346894,Santa Pola,0.03637252954378755,estimated
24420,56,0.6010560592402814,0.2952788616891221,0.2727542131232606,0.17725158195910015,814.9459821428571,0.33095238,Montgat,0.03257165914281918,estimated
24422,17,0.49912465114011867,-0.09114385053999215,0.37310622846918373,0.29757912177748,189.45882352941177,0.47549018,Maia de Moncal,0.00468754916810309,market_fallback
24444,97,0.37925571590592655,-0.2231431501261794,0.11628628183453167,0.16242467822785278,336.3133258468336,0.18276215,Teruel,-0.005290709970632318,estimated
24464,31,0.3276757673359746,-0.11557985318233366,0.4282848293167014,0.21118929243796025,315.3314516129032,0.58064514,Logroño,-0.0951922345679494,estimated
24465,81,0.10343567396591137,-0.6390167640813088,0.20449450484307816,0.2856649079536117,62.86019988242211,0.3649324,Santo Domingo de la Calzada,0.3924393012817266,estimated
24466,60,0.4851805663590367,-0.25684284471958807,0.22907076830941928,0.21938216480057898,132.60385277777777,0.375,Logroño,-0.0853443822150376,estimated
24467,184,0.039368729420707384,-0.8998095319122877,0.16716043512160722,0.25414441016562095,20.12058937954819,0.38238576,Logroño,0.00468754916810309,market_fallback
24471,25,0.1887816988663324,-0.5803822125274298,0.1962395253259656,0.23500791648389854,133.7915476190476,0.289,Taüll,0.00468754916810309,market_fallback
24531,7,0.10127887425767558,-0.7630490842097774,0.8994787712927891,0.09091305274902925,245.6914285714286,1.0,Grazalema,0.00468754916810309,market_fallback
24534,7,0.4025361958308213,0.07904632643512902,0.7482664829112332,0.09692787099087494,1248.0714285714287,1.0, Pulgar,0.00468754916810309,market_fallback
24567,154,0.44100520706817553,-0.11100031985445179,0.0479374457483164,0.11190545788255224,382.6998053524867,0.24408033,Madrid,-0.013157924688933273,estimated
24570,164,0.35536741195727234,-0.19276975709239316,0.21190590325684516,0.20936466809168505,185.8035536198219,0.41567945,Cadaqués,-0.08216120930139177,estimated
24579,22,0.21087364512745987,-0.49305203835606703,0.3439867995180543,0.2799750286496217,240.87181818181818,0.41287878,Tarifa,0.00468754916810309,market_fallback
24592,200,0.12399985525754381,-0.8734910655303122,0.20668222211506143,0.28575163568772,37.55998430735931,0.5854647,Urdaniz,-0.2234283817216527,estimated
24595,110,0.5247093273060992,-0.2736528077486023,0.12364049382661195,0.17250166563533564,346.9717348484848,0.2039453,,-0.04651494061759888,estimated
24600,186,0.274976623364269,-0.37755441356128416,0.2688302176701919,0.2624970741158996,129.9852670250896,0.6106631,Santiago de Compostela - La Coruña,-0.15976474186997794,estimated
24620,20,0.41918017491242765,-0.05085818033848173,0.7529819059359262,0.13946110426838465,908.4305,1.0,Rozalen del Monte,0.00468754916810309,market_fallback
